Contribution ID;Comment ID;Comment Subject;Comment Text;created (UTC);;
124;445;;Das Problem ist die aktuelle Überlastung durch die Sperrung des Gänsemarkts und der Großen Bleichen. Die kleine ABC-Strasse ist zur Aufnahme des Ersatzverkehrs völlig überfordert. Wenn man da noch weitere Hindernisse einbaut, wird es nicht besser. Die Lösung kann m.E. nur sein, den Gänsemarkt stadteinwärts wieder zu öffnen. Offen bleiben müssen auch die Großen Bleichen. Dann bleibt noch genug von Jungfernstieg, um die gewünschte Flaniermeile einzurichten.;2020-10-26T08:40:25Z;;
126;676;;Die Markierung beim Rechtsabbioeger für Busse und Taxen in den Reesedamm erzeugt eine unnötige Engstelle bei der Radfahrer in die Kfz-Spur geleitet werden. Eine leichte Verschiebung dieser Markierung würde die vorherige, ausreichende Breite bis zur Ampel durchziehen, ohne Gefärdungpotential.;2020-11-14T10:30:24Z;;
128;337;;Danke für Ihren äußerst konstruktiven Beitrag!;2020-10-22T08:04:47Z;;
129;325;;"Es kann nicht sein, dass in jeder Legislaturperiode neue Erkenntnisse aus dem Parteibuch einer &gt;20% Partei bei gut 60% Wahlbeteiligung also nur von 12% der Bevölkerung abgeleitet zu einer Drangsalierung der gesamten Bevölkerung führt...";2020-10-21T18:50:20Z;;
129;329;Antwort an Nr. 325;"1. wird das 60 Jahren zugunsten des Autos getan. 2. dürfte der Begriff ""Demokratie"" allgemein geläufig sein.";2020-10-21T22:08:36Z;;
129;336;;So kann man es natürlich auch kleinrechnen. Dann vergisst du aber noch, dass von den 1.900.000 Einwohnern Hamburgs nur 1.300.000 wahlberechtigt sind, 600.000 hingegen nicht. Fakt ist: So funktioniert Demokratie. Nach einer demokratischen Wahl wird eine Regierungskoalition gebildet und ein Koalitionsvertrag ausgehandelt, der dann nach und nach umgesetzt wird. Und dieser beinhaltet nunmal auch Forderungen des Juniorpartners. Komm' damit klar!;2020-10-22T08:03:22Z;;
129;352;;Nicht vergessen, dass eine grüne Mehrheit im Bezirk Mitte Volkswille ist, auch wenn die SPD-Fraktion weiter führt...;2020-10-22T16:42:40Z;;
130;327;;"Dieser Beitrag zeigt, daß auch jemand ohne sinnvolle Argumente laut werden kann. Soche Menschen wird's immer und zu jedem Thema geben. Es bleibt die Hoffnung, daß Entscheider nicht auf solche sinnfreien Worthülsen aufspringen. 
Einziges Argument (800.000 PKWs in HH) zeigt sehr deutlich, daß etwas gegen den Autoverkehr unternommen werden muß. Die Stadt den Menschen, nicht den Autos. Und dafür ist jeder Grünstreifen recht, ob mit Fahrradspur oder auch ohne. 
Schreibt freundlich, ein sog. Rad-Rambo";2020-10-21T21:02:11Z;;
130;351;Antwort an Nr. 327;"Radfahrer und sinnvolle Argumente ??? Bester Witz 

Mit welchen Argumentem verteidigen denn diese Rambos ihr ""BEI-ROT-Durchfahren )

Ausserdem: Solange es keine Kennzeichnungs- und Haftpflicht für Radfahrer gibt, haben die nichts im öffentlichen Raum zu suchen.

Die 800.000 Autofahrer haben einfach die Schnauze voll, sich rechtfertigen zu müssen, warum sie wann und wo fahren, das geht doch den S....s-Radfahrern nichts an";2020-10-22T16:23:55Z;;
130;370;Antwort an Nr. 351;"Ich stimme Ihnen zu, ich stehe auch auf der Seite der Autofahrer. Die meisten wollen weiterhin sorgenfrei bei jedem Wetter mit dem Auto fahren, doch die ""grüne"" Politik mach den Autofahrern immer weiter das Leben schwer.
 Auch ich rege mich täglich über die unendlich vielen Fahrradrambos und ihre ""Rotfahrten"" wahnsinnig auf - Kennzeichen für Fahrräder sollte es meiner Meinung nach endlich geben. Allerdings denke ich, die Argumentation sollte etwas weniger emotional geführt werden.";2020-10-23T11:17:56Z;;
130;429;Antwort an Nr. 370;Bin Fahrradfahrer und warte brav an jeder Ampel. Natürlich gibt es schwarze Schafe und deren Regelverstöße sollten konsequent geahndet werden. Das ist aber aus meiner Sicht kein Grund, allen anderen Fahrradfahrern aus Angst um die eigenen Privilegien eine angemessene Infrastruktur zu verwehren.;2020-10-25T17:18:38Z;;
130;450;Antwort an Nr. 429;Haben sie eigentlich jemals in Hamburg auch nur einen einzigen Stau auf einer Fahrradspur gesehen? Ich nicht. Dafür sehe ich nahezu täglich Staus auf den MIV-Spuren. Warum müssen Fahrradwege dann ausgebaut werden? Aber es ist gut zu hören, dass es mit Ihnen auch noch ehrliche und ordentlich fahrende Fahrradfahrer gibt - der Anteil wird nach meinen Beobachtungen leider immer geringer. Besonders die Radrennfahrer fallen mir fast durchgängig negativ auf.;2020-10-26T11:18:30Z;;
130;633;Antwort an Nr. 450;Wenn Sie am gestrigen Sonntag bei schönstem Wetter An der Alster mit dem Fahrrad unterwegs gewesen wären, würden Sie das angesichts der Massen an Fahrradfahrern, Fußgängern und Joggern nicht so sagen! Allgemein kann ich den dortigen Radweg nur als Negativbeispiel hervorheben: Er ist nur 2 m breit, aber für beide Richtungen freigegeben, hat viele uneinsehbare Kurven und wird häufig auch noch von überholenden Joggern oder Fußgängern, die sich nicht die Füße schmutzig machen wollen, mitbenutzt.;2020-11-02T15:00:57Z;;
130;634;Antwort an Nr. 633;Und würden die jetzigen Autofahrer statt mit dem Auto mit dem Rad auf der Straße fahren, gäbe es dort im Übrigen auch keine Staus! Ein Auto nimmt nunmal über Gebühr viel Platz in Anspruch.;2020-11-02T15:02:33Z;;
130;333;;Nur weil Autofahrer Kfz-Steuer zahlen, gehört ihnen die Stadt noch lange nicht. Die Steuer reicht zur Errichtung und Instandhaltung der Kfz-Infrastruktur bei weitem nicht aus. Ein 2 t SUV zieht die Straße mehr in Mitleidenschaft als ein 80 kg Radfahrer, sodass diese früher saniert werden muss. Der Großteil der Kosten hierfür wird durch die nicht zweckgebundenen Einnahmen aus anderen Steuern finanziert, die auch Radfahrer zahlen. Letztendlich finanzieren also Radfahrer die Kfz-Infrastruktur mit!;2020-10-22T07:45:08Z;;
130;335;Antwort an Nr. 333;Und natürlich werden Radwege – wie alle öffentlichen Infrastrukturprojekte – auf Kosten des Steuerzahlers gebaut. Ein Auto verbraucht aber viel mehr Platz als ein Rad und häufig sitzt nur eine Person darin, sodass der/die Straße/Brücke/Tunnel deutlich breiter ausfallen muss als ein Radweg. Radwege sind somit deutlich kostengünstiger zu bauen – und instandzuhalten sowieso, s.o. – als eine Kfz-Spur mit der gleichen Personenbeförderungskapazität!;2020-10-22T07:52:08Z;;
130;372;Antwort an Nr. 335;"Haben sie schon etwas von der Mineralölsteuer gehört? Damit könnten die Straßen auch mit Blattgold veredelt werden. Im Jahr 2013 zahlten die deutschen Autofahrer 47 Milliarden! Euro Mineralölsteuer, nur etwa 5 Milliarden Euro hat der Bund in die Straßen investiert (Sanierung und Neubau) Beleg:

https://www.welt.de/wirtschaft/article121719145/42-Milliarden-Euro-vom-Staat-zweckentfremdet.html";2020-10-23T11:31:28Z;;
130;427;Antwort an Nr. 372;"Richtiiiiiiig, nur sind Steuern halt nicht zweckgebunden, Sherlock. Sprich: Nicht alle Steuereinnahmen, die direkt oder indirekt mit dem Auto zusammenhängen, werden auch wieder für das Auto investiert. Sonst sähe es nämlich ziemlich mau aus in den vielen anderen Bereichen, in denen unser Staat tätig ist und die leider weniger ""gewinnbringend"" sind, etwa (Hoch-)Schulen, Gesundheitsversorgung, Polizei, Justiz, Verteidigung, Existenzsicherung etc. Kostet schließlich auch alles Geld.";2020-10-25T17:10:05Z;;
130;428;Antwort an Nr. 427;"Und komm mir jetzt nicht mit einem Gesetz von 1960. ""Im Sinne des Straßenbaus"" kann zB auch eine Entlastung der Straßen durch Aufbau eines guten Rad- und ÖPNV-Netzes sein.";2020-10-25T17:15:22Z;;
130;437;Antwort an Nr. 427;"Hallo Watson, dachten Sie wirklich dass Sie mir etwas Neues erzählen? Es gibt eine ""Halb-Halb-Regelung"", die leider nicht einmal ansatzweise umgesetzt wird (Literatur im Internet verfügbar). Es ging in meinem Beitrag jedoch auch nur darum, das Autofahrer im Gegensatz zu Fahrradfahrern jede Menge zusätzliche Steuern zahlen und die Infrastruktur damit mehr als ausreichend finanzieren. Es war lediglich die Korrektur des einseitigen Beitrages Nr. 335.";2020-10-25T19:09:32Z;;
130;444;Antwort an Nr. 437;Stimmt, sie zahlen jede Menge zusätzliche Steuern. Und das ist gut so, denn Autos sind laut, verpesten die Luft und nehmen Platz weg. Die externen (sozialisierten) Kosten des Autoverkehrs sind leider nicht so einfach bezifferbar wie die Einnahmen aus der Energiesteuer (das UBA geht von 3 ct pro gefahrenem Kilometer aus), dürften die Steuereinnahmen aber überschreiten und werden auf die Allgemeinheit umgewälzt, die dann unter Lärm- und Abgasimmissionen und hohen Mieten leidet.;2020-10-26T08:30:53Z;;
130;449;Antwort an Nr. 444;Es ist aber auch nicht nur die Mineralölsteuer zu beachten, sondern auch die Nutzenkomponente des MIV gegenüber den meiner Meinung nach sowieso viel zu hoch angesetzten externen Kosten des MIV. Dann sieht die Rechnung schon wieder ganz anders aus. Aber ich gebe Ihnen in einem Punkt absolut Recht: Es ist eine Systementscheidung Pro oder Contra MIV. Aber was hat eigentlich diese Diskussion mit den hohen Mieten zu tun? Wären diese in einer Fahrradstadt niedriger? Weil die Wirtschaft dann leidet?;2020-10-26T11:12:29Z;;
130;464;Antwort an Nr. 444;Das typische Bla,bla, Laut,stinkend,umweltverpestend,platzraubend,gefährlich,asozial, lasst Euch doch mal was Neues einfallen, um die autofahrer zu beleidigen. ich sag ja auch nicht asoziales Fahrradgesocks, obwohl sich Viele von denen so benehmen....;2020-10-26T23:01:54Z;;
130;613;Antwort an Nr. 449;Tja, dann stecken wir jetzt wohl in dem Dilemma, dass keiner von uns eine Rechnung aufstellen kann, die sämtliche Vor- und Nachteile des MIV gegenüber dem Fahrrad einpreist. Ich glaube aber, dass es nicht eine grundsätzliche Systementscheidung für ganz DE sein muss: Ich komme aus einer Kleinstadt am A**** der Welt, dort ist das Auto nicht nur praktisch, sondern unverzichtbar. In der HHer Innenstadt sehe ich das anders. Insofern geht es wohl eher um punktuelle Entscheidungen, wer Vorrang erhält.;2020-11-01T18:01:23Z;;
130;614;Antwort an Nr. 449;Stimmt, Autos sind nicht Schuld an den hohen Mieten in den Städten. Sie beanspruchen aber einen Großteil des Stadtraums für mehrspurige Straßen, Parkplätze etc. – das gilt auch für Elektroautos. Dieser knappe und wertvolle Stadtraum könnte auch anderweitig – zum Wohle Aller – genutzt werden, etwa für Grünanlagen etc. Es handelt sich also um Opportunitätskosten. Die Mieten dienen nur als Beispiel dafür, wie wertvoll/teuer der vom Auto beanspruchte Stadtraum ist.;2020-11-01T18:11:45Z;;
130;615;Antwort an Nr. 464;"Ich hatte nie vor, Sie als Autofahrer zu beleidigen, und das Wort ""asozial"" habe ich im Übrigen auch nicht benutzt. Es geht hier um die Autos, nicht um die Fahrer! Die meisten Autos haben nunmal hohe Lärm- und Abgasemissionen und alle, auch Elektroautos,  nehmen viel Platz weg, den man auch anderweitig für die Allgemeinheit nutzbar machen könnte.";2020-11-01T18:12:17Z;;
132;344;;wenn man den Raum so gestaltet, dass er sich zur Alster öffnet und durchgängiger wird (ohne die Autoschneise) wird der Bereich , zusammen mit dem Ballindamm, sicher einen Promenadencharakter erhalten.;2020-10-22T14:29:47Z;;
133;345;;ich halte nichts von einem wie auch immer gearteten Shuttle, wofür denn?;2020-10-22T14:31:42Z;;
133;691;Antwort an Nr. 345;Für alle, die sonst Bus fahren würden. Touristisch gedacht interessant, wenn es die Doppelstöcker-Stinker ablöst.;2020-11-17T17:24:25Z;;
133;704;;Die Idee finde ich gut! Statt viele Buslinien unnötige durch den Jungfernstieg und die Mönckebergstraße zu schaukeln könnte man die direkter zum Ziel (z.B. die 5 direkt vom Dammtor zum Hauptbahnhof) führen und die Innenstadt hier entlasten. - Stephansplatz, Gänsemarkt, Jungfernstieg, Mönckebergstraße, Hauptbahnhof könnte auch eine Innenstadt-Ringlinie als Shuttle (autonom?) abfahren - für die, die nicht so gut zu Fuß sind.;2020-11-18T19:50:51Z;;
134;340;;In Deutschland gibt es seit ca. 60 Jahren verblendete Verkehrspolitik: Die autogerechte Stadt, ohne jede Lebens- und Aufenthaltsqualität.;2020-10-22T08:27:38Z;;
134;350;;Tränen!;2020-10-22T16:20:21Z;;
134;353;;Nicht vergessen, dass eine grüne Mehrheit im Bezirk Mitte Volkswille ist, auch wenn die SPD-Fraktion weiter führt...;2020-10-22T16:43:12Z;;
134;503;;Das Auto steckt ganz tief im Stammhirn und verblendet den Autor auf bedauernswerte Art und Weise. Fahrradfahrer kaufen erwiesenermaßen lokal und mehr ein. Sie benötigen dabei kaum Fläche, emittieren weder krebserregenden Gase noch Lärm. In der Fahrkabine sieht die Realität ganz anders aus, als vor der Windschutzscheibe.;2020-10-29T16:34:46Z;;
135;339;;Tempo 20 ist schon in der Mönckebergstraße eine Katastrophe. Wenn dann noch Autos dazu kommen wird es umso schlimmer.;2020-10-22T08:25:54Z;;
135;342;;"Selbst in deutlich schmaleren, einspurigen Straßen (wie der Abzweigung vom Gänsemarkt in Richtung ABC-Straße), in denen Tempo 20 angeordnet ist, wird dies von den allermeisten Fahrer:innen komplett ignoriert. 

Bei einer so breiten Straße wie dem Jungfernstieg sehe ich also komplett schwarz für eine Akzeptanz von Tempo 20.

Geschwindigkeitshindernisse wie Bremsschwellen könnten zwar helfen, Tempo 20 durchzusetzen, aber in Straßen mit Busverkehr sollen sie wohl generell nicht eingesetzt werden.";2020-10-22T10:52:47Z;;
136;343;;"Großflächige Markierungen auf dem Boden als ""visuelle Unterstützung"" halte ich auch für eine gute Idee. Gutes Design hilft!

Leider sind sehr viele PKW-Fahrer:innen einfach sehr abgelenkt und nehmen Verkehrsschilder nicht mehr wahr.";2020-10-22T10:54:54Z;;
136;347;;"Eine gute Idee. Wenn die Autofahrer allerdings weiterhin stumpf nach ""Navi"" fahren oder sämtliche Verkehrschilder, Hinweistafeln usw. ignorieren, werden auch die Fahrbahnmarkierungen kaum helfen.";2020-10-22T15:50:34Z;;
136;435;Antwort an Nr. 347;"Die Navis werden doch sicherlich umprogrammiert werden, so dass der Jungfernstieg als ""gesperrt"" gekennzeichnet wird ...";2020-10-25T19:02:43Z;;
136;359;;"Momentan sieht es eher so aus als wären die Zufahrten zum Jungernstieg die Hauptstraße. Von daher hilft eine bessere Markierung der Wege auf jeden Fall schon mal, um zumindest den Teil der Autofahrer umzulenken, die unabsichtlich in den Jungfernstieg abbiegen.
Ich denke dennoch, dass man um eine elektronische Polleranlage nicht drum herum kommend wird. Denn wer kontrolliert abends 23:00 Uhr, ob da wirklich nur Busse und Lieferfahrzeuge in den Jungfernstieg fahren?";2020-10-23T04:54:22Z;;
137;384;;London, Oslo usw. können da als gute Vorbilder dienen.;2020-10-23T16:18:31Z;;
139;357;;Mehr schattenspendende Bäume sind angesichts des Klimawandels eine gute Idee und würden auch zu mehr Aufenthaltsqualität führen.;2020-10-22T18:30:29Z;;
139;690;;Finde ich gut. Um Bäume herum kann man dann irgendwann auch prima sitzen.;2020-11-17T17:22:00Z;;
140;383;;"Ironisch gemeinte Beiträge sollten als solche gekennzeichnet werden, sonst kommt es schnell zu Missverständnissen. ;)";2020-10-23T16:15:35Z;;
141;360;;Das scheint mir doch eine sehr generelle Kritik und hier geht es um eine sehr konkrete Planung - mich würde daher interessieren, was Sie konkret am autofreier Jungfernstieg stört!?;2020-10-23T08:04:33Z;;
141;363;;"Lieber Beitragsverfasser, das soll so.
Aus gutem Grunde, denn Sie entscheiden sich für das egoistischste aller möglichen Verkehrsmittel. Sie verbrauchen immens viel Platz, Sie machen Krach, Sie stinken, Sie gefährden über Gebühr Leib und Leben Unbeteiligter, Sie verbrauchen unnötig viel Kraftstoff, Sie verursachen Stau. Das ist nicht freundlich Ihren Mitmenschen gegenüber.";2020-10-23T09:23:11Z;;
141;366;;Ihrem Beitrag stimme ich zu! Überall werden sinnlos Straßen kleiner gemacht, Spuren weggenommen obwohl der motorisierte Individualverkehr noch immer stark wächst - zum Glück! Jedoch frage ich mich, warum die Politik nicht darauf reagiert und die Straßen endlich einmal angemessen mit erheblichen Investitionen massivst ausgebaut werden, die Straßenkapazität müsste mindestens verdoppelt werden.;2020-10-23T10:43:40Z;;
141;376;Antwort an Nr. 366;Und wo wollen Sie den Platz dafür hernehmen? Einfach mal eine Schneise in die bestehende Bebauung schlagen wie bei der Ost-West-/Ludwig-Erhard-/Willy-Brandt-Straße? Das ging vielleicht nach dem Krieg, als Hamburg eh in Trümmern lag, aber heute zum Glück nicht mehr. Nein, wir müssen den vorhandenen Straßenraum besser nutzen und gerechter auf alle Mobilitätsformen aufteilen. Dafür müssen Autofahrer sich dann halt von ihren lang gehegten Privilegien verabschieden müssen.;2020-10-23T12:52:21Z;;
141;388;Antwort an Nr. 376;Die Autofahrer erkaufen sich ihr Privileg mit massiven Steuerabgaben (u. a. Mineralölsteuer) und die Wirtschaft profitiert enorm. In weniger schönen und verkommenen Stadtteilen können durchaus Schneisen in die bestehende Bebauung geschlagen werden, ansonsten gibt es auch die teure Möglichkeit des Tunnelbaus, was zusätzlich kreuzungsfreie Straßen mit sich bringen würde. Genug Geld wäre da (Mineralölsteuer u. a.).;2020-10-23T17:16:04Z;;
141;396;Antwort an Nr. 376;Müssen sie? Wenn es Kollektiv gewünscht ist Auto zu fahren?;2020-10-23T17:48:20Z;;
141;410;Antwort an Nr. 388;Ihre Ansicht ist mehrfach durch diverse Studien widerlegt: Autoverkehr verursacht massiven volkswirtschaftlichen Schaden. Alle Kfz-Steuern sind da nur ein Tropfen auf heißen Steinen. Hingegen schafft Fußverkehr und Radverkehr einen positiven Beitrag zur Volkswirtschaft. Quelle u.a. TU Dresden und viele Andere;2020-10-24T16:33:43Z;;
141;415;Antwort an Nr. 410;Diese Studienergebnisse sind mir nicht unbekannt, allerdings halte ich die Arbeiten für fundamental falsch. Wichtige weitere Faktoren werden nicht beachtet. Es ist schlichtweg nicht möglich Äpfel mit Birnen zu vergleichen.;2020-10-25T12:53:31Z;;
141;418;Antwort an Nr. 410;Von wem wurde eigentlich diese Studie bei der TU Dresden beauftragt? Antwort: Vom Bündnis 90 / Die Grünen-Politiker Michael Cramer in der Funktion als Europaabgeordneter der EFA. Bestimmt ist diese Studie also VOLLKOMMEN neutral... und nicht tendenziell..., traue keiner Studie die man nicht selbst bezahlt hat...?;2020-10-25T13:23:55Z;;
141;419;Antwort an Nr. 410;Übrigens wurde auch die Nutzenkomponente des MIV in der Studie nicht berücksichtigt, wie gesagt werden hier Äpfel mit Birnen verglichen.;2020-10-25T13:30:07Z;;
141;459;Antwort an Nr. 366;Der öffentliche Raum ist schlicht und einfach nicht da, um ein mehr an Kfz verkehr zu ermöglichen. Enteignungen und Tunnellösungen klingen zwar toll, sind aber insbesondere im Innenstadtbereich, wo der Verkehr am stärksten ist, keine realistischen Lösungen.;2020-10-26T15:27:52Z;;
141;697;Antwort an Nr. 388;Ein häufig genanntes Argument. Allerdings irren Sie. Weder Mineralöl- und KFZ-Steuer decken die immensen externen Kosten, die das Auto verursacht (Gesundheitskosten, Straßenbau, Klimaschutz,...);2020-11-17T17:39:31Z;;
141;698;Antwort an Nr. 388;Die einzige Industrie die profitiert ist die Automobilindustrie. Alles andere ist wiederlegt. Außer vielleicht in der Waitzstraße wo Autos bis zum Verkaufstresen fahren. Fördert aber auch nicht den Umsatz.;2020-11-17T17:41:27Z;;
141;700;Antwort an Nr. 415;Sind Sie ein Troll?;2020-11-17T17:53:50Z;;
141;371;;"Es reicht!

Die Autofahrer dürfen die Menschen bedrohen, die Umgebung verlärmen, die Luft vergiften, den öffentlichen Raum zerstören, Tiere töten, Ortschaften und Landschaften verunstalten. 

Genug mit dem Irrsinn!";2020-10-23T11:26:09Z;;
141;373;Antwort an Nr. 371;Das ist Ihre subjektive Sicht, meine ist eine andere. Es gab auch bereits Fahrradunfälle mit Fußgängern die tödlich verlaufen sind. Jedoch kann man mit Fahrrädern keine Wirtschaft am Laufen halten.;2020-10-23T11:35:51Z;;
141;375;Antwort an Nr. 373;"""Es gab auch bereits..."" Ja, aber vergleich doch mal die ZAHL der Unfälle! Und nur weil der Jungfernstieg für Autos gesperrt wird, stirbt noch lange nicht die deutsche Wirtschaft. Im Gegenteil, dem Einzelhandel und der Gastro wird diese Maßnahme guttun!";2020-10-23T12:49:14Z;;
141;389;Antwort an Nr. 375;"Wir wollen erst einmal sehen, ob Sie da Recht behalten werden... 

Unfallzahlen vergleichen macht übrigens wenig Sinn da der Anteil des Autoverkehrs massiv höher ist als der des Fahrradverkehrs.";2020-10-23T17:19:04Z;;
141;425;Antwort an Nr. 389;Selbst wenn der Radverkehr zunimmt und die Unfallzahlen steigen, werden sie erstens nie das Niveau der Unfälle, in die Autos verwickelt sind, erreichen, und zweitens schon aufgrund der geringeren Geschwindigkeit und Masse seltener schwere oder sogar tödliche Folgen haben.;2020-10-25T16:56:24Z;;
141;438;Antwort an Nr. 425;Um einen 40t-LKW zu ersetzen brauchen sie aber schon so einige Cargobikes und vor allem Fahrer... und die müssen erst einmal mit diesen unhandlichen, schweren Dingern umgehen können ohne dabei nennenswert viele Unfälle bei dichtem Fahrradverkehr zu bauen... Wenn der Fahrradverkehr erstmal so langsam in die Nähe des MIV-Anteils kommen sollte, werden wir auch erheblich höhere Fahrradunfallzahlen zu sehen bekommen, wenn auch nicht unbedingt so viele tödliche, da gebe ich Ihnen Recht.;2020-10-25T20:05:53Z;;
141;439;Antwort an Nr. 438;Es geht doch darum, langfristig den Verkehr mit privaten Kfz in der Stadt zu verringern, nicht Speditions-LKW auf den Autobahnen zu verbieten, das würde unsere Wirtschaft ja komplett lahmlegen – auch wenn eine Verlagerung eines Teils des Güterverkehrs auf die Schiene nicht nur umwelttechnisch wünschenswert ist, sondern auch die Abnutzung unserer Autobahnen verringern würde.;2020-10-26T07:39:33Z;;
141;379;;Wer Straßen baut, wird Verkehr ernten! Die Forderung breitere Straßen zu bauen wirkt wie aus der Zeit gefallen. Noch mehr KFZ Verkehr, ist das was sie wollen? Wirklich? Übrigens, informieren sie sich mal über das Braess Paradoxon!;2020-10-23T15:38:37Z;;
141;380;Antwort an Nr. 379;Und über das Downs-Thomson-Paradoxon!!!;2020-10-23T15:41:32Z;;
141;382;Antwort an Nr. 379;Volle Zustimmung!;2020-10-23T16:13:32Z;;
141;390;Antwort an Nr. 379;"Unendlich viel Verkehr kann es nicht geben, auszubauende Straßen müssen einfach für den zukünftigen Berufsverkehr (bei Nutzung aller) ausgelegt sein. 
Zum Paradoxon: Gerade alle Nadelöhre müssen abgebaut werden. Sämtliche Verbindungen müssen ausreichend leistungsfähig sein und schon gibt es keine Stauprobleme mehr. Es sollten meiner Meinung nach nicht nur einige Straßen ausgebaut werden, sondern so gut wie alle Hauptverbindungen.";2020-10-23T17:28:02Z;;
141;406;Antwort an Nr. 390;Falsch! Wir müssen Strasßen für den motorisierten Individualverkehr massiv zurückbauen und/oder sperren. Privat-PKW haben als innerstädtisches Verkehrsmittel versagt. KFZ sind in jeglicher Hinsicht ineffizient. Die autogerechte Stadt ist eine Utopie von gestern. Schluss damit!;2020-10-23T20:05:17Z;;
141;416;Antwort an Nr. 406;Die Fahrradstadt ist dafür grünes Wunschdenken und zum Scheitern verurteilt. Menschen und nach der grünen Ideologie auch Waren auf Fahrrädern zu jeder Jahreszeit transportieren? Noch ineffizienter und langsamer ist das doch gar nicht möglich... Wie stellen Sie sich denn eine Stadt ohne Autostraßen vor? Dann müssen Sie, weil es ja keine Flächen mehr dafür gibt, auch auf u.a. Polizeiwagen, Rettungswagen und Feuerwehrfahrzeuge (große LKWs) verzichten. Das ist utopisch!;2020-10-25T12:59:30Z;;
141;420;Antwort an Nr. 406;Ich habe Argumente geliefert, bitte argumentieren Sie auch in Bezug darauf.;2020-10-25T13:32:07Z;;
141;426;Antwort an Nr. 416;Das sagt doch keiner! Polizei-, Feuerwehr- und Rettungswagen werden wir immer brauchen. Kleiner Fun Fact: Nirgendwo steht, dass ein Radweg nur einen Meter breit sein darf. Man kann Fahrradstraßen also einfach so breit bauen, dass sie im Notfall auch von Einsatzfahrzeugen problemlos genutzt werden können. Und die Fläche dafür zwackt man vom MIV ab. Cool, oder?;2020-10-25T17:00:24Z;;
141;434;Antwort an Nr. 426;Cool ist dann aber auch mein Fun Fact 2: Selbst wenn ein Fahrradweg 3m breit ist, wo sollen sich dann z.B. mehrere Feuerwehrlaster nebeneinander aufstellen, bzw. aneinander vorbeifahren können? Ich glaube die Anwohner eines brennenden Hauses fänden das sprichwörtlich ganz und gar nicht cool... . Selbstredend müssten die Fahrzeuge auch sehr, sehr langsam fahren, damit auch alle Radfahrer ausweichen können. Die Idee ist fantastisch...;2020-10-25T19:01:54Z;;
141;440;Antwort an Nr. 434;Nehmen wir den Jungfernstieg, um den es hier ja gehen soll: Der ist jetzt ja keine Kfz-Straße mehr, dennoch ist er bisher in seinem Querschnitt nicht reduziert, sodass Einsatzfahrzeuge nach wie vor problemlos darauf fahren können. Ich kann Straßen einfach für Autos sperren und für Fahrräder umwidmen – dadurch werden sie nicht automatisch schmaler! Und Radfahrern, die ja sehr viel weniger Platz einnehmen, können auch bei dichtem Fahrradverkehr leichter Platz machen als Autos, die im Stau stehen;2020-10-26T07:43:44Z;;
141;451;Antwort an Nr. 440;Ich habe vor ca. 2 Jahren eine Visualisierung von Greenpeace (Thema autofreie Stadt) gesehen - anstatt einer vierspurigen MIV-Straße waren etwa nur noch zwei  höchstens 2,5m breite Fahrradwege und in der Mitte des ehemaligen Straßenraumes ein riesengroßer Kinderspielplatz und weitere Grünflächen zu sehen. Leider habe ich das Bild bei meiner Recherche nicht mehr gefunden, ansonsten hätte ich Ihnen den Link gesendet. Auf jeden Fall war dort definitiv kein Platz für schnelle Rettungsfahrzeuge.;2020-10-26T11:25:27Z;;
141;460;Antwort an Nr. 451;Aber nur weil Greenpeace das anregt, muss das doch nicht so kommen?! Sie sagen: Fahrradstraßen, nein danke, weil die zu schmal für Einsatzfahrzeuge wären. Ich sage: Fahrradstraßen, ja bitte, und zwar so breit, dass auch Einsatzfahrzeuge sie nutzen können. Das ist eine Frage des Wie, nicht des Ob!;2020-10-26T17:32:08Z;;
141;461;Antwort an Nr. 460;Ich sage nein zu Fahrradstraßen nicht nur wegen der Rettungsfahrzeuge und co. Als felsenfest überzeugter Autobefürworter bin ich generell gegen Fahrradstraßen, auch wenn ich selber gerne und häufig Fahrrad fahre (aber bestimmt nicht als Radrennfahrer oder auf dem Weg zur Arbeit). Das Auto ist in Sachen Komfort und Geschwindigkeit (wenn nicht wie heute im Frankfurter Raum 3 Autobahnen gleichzeitig von Autofeinden blockiert werden) einfach unübertroffen. Darauf werde ich niemals verzichten.;2020-10-26T18:10:29Z;;
141;466;Antwort an Nr. 461;Dann sag das doch auch und schieb nicht so lächerliche Argumente wie die Eignung von Fahrradstraßen für das Befahren durch Einsatzfahrzeuge vor!;2020-10-27T08:50:26Z;;
141;471;Antwort an Nr. 466;"Vielleicht sollten Sie einfach mal besser lesen! Erst wird hier über das Braess Paradoxon geredet, dann von Straßenrückbau usw. Die Fahrradjünger wechseln hier doch ständig das Thema wenn ihnen zum alten Thema die Argumente ausgehen! Ihre ""Argumentation"" ist gar keine! Zusätzlich sollten Sie vielleicht den Anstand wahren...";2020-10-27T10:52:37Z;;
